"sex","self_neuroticism","self_extraversion","self_openness","self_agreeableness","self_conscientiousness","other_neuroticism","other_extraversion","other_openness","other_agreeableness","other_conscientiousness"
"female",10,22.5,17,16,23,17.1666666666667,19.8333333333333,17,12.8333333333333,21.8333333333333
"female",19.1666666666667,15.6666666666667,16.3333333333333,21.8333333333333,22.1666666666667,16.5,18.1666666666667,16.6666666666667,22.6666666666667,25
"male",14,18.1666666666667,14.3333333333333,19.3333333333333,21,11.3333333333333,22.5,19.5,23.5,25.1666666666667
"female",11.3333333333333,17.6666666666667,20,19,19.5,14.1666666666667,19.8333333333333,21,20.6666666666667,21.5
"female",18.6666666666667,15.5,16.8333333333333,18.6666666666667,17.1666666666667,23.3333333333333,15.8333333333333,15.5,19.3333333333333,9
"male",12.5,21.6666666666667,21,18.1666666666667,21.6666666666667,13.1666666666667,20.3333333333333,17,20,21
"female",16.6666666666667,18.5,20.1666666666667,21.1666666666667,21.1666666666667,19,17.5,19.5,21.1666666666667,22.6666666666667
"male",13.5,19.1666666666667,17.5,18.8333333333333,19.6666666666667,11.3333333333333,20.3333333333333,16.3333333333333,20.1666666666667,22.1666666666667
"male",4.5,27.3333333333333,28.6666666666667,21.3333333333333,24.3333333333333,9.33333333333333,19.8333333333333,19,21.3333333333333,22.5
"male",16.3333333333333,11.5,16.3333333333333,14.6666666666667,14.8333333333333,9.83333333333333,19.3333333333333,20.6666666666667,20.8333333333333,21.8333333333333
"male",10.5,21.3333333333333,18.8333333333333,21.5,30,10.6666666666667,18.8333333333333,16.8333333333333,16.3333333333333,25.8333333333333
"female",11.1666666666667,15.6666666666667,14,19.8333333333333,22.5,11,14.3333333333333,16,19.5,21.3333333333333
"male",9.83333333333333,30.1666666666667,21.5,13.8333333333333,18.3333333333333,12.1666666666667,29.5,20.1666666666667,16.1666666666667,21.6666666666667
"female",21.8333333333333,13.6666666666667,16,15.5,20.5,17,15.3333333333333,15.3333333333333,16.6666666666667,16.5
"female",13.5,22.3333333333333,18.6666666666667,20.6666666666667,19.3333333333333,12.5,23.3333333333333,20.6666666666667,23.3333333333333,21.5
"female",21.8333333333333,15.1666666666667,20.5,18.8333333333333,17.6666666666667,19,18.5,18.1666666666667,18.3333333333333,19.3333333333333
"female",14.3333333333333,24.8333333333333,20,22.8333333333333,20.5,10.1666666666667,21.1666666666667,16,19.8333333333333,22.3333333333333
"male",16.1666666666667,13.8333333333333,15.5,21.6666666666667,19,18,11.3333333333333,12.3333333333333,22.5,17.5
"female",9,21.6666666666667,23.8333333333333,18.8333333333333,22.8333333333333,15,19.3333333333333,19.3333333333333,15.6666666666667,21.3333333333333
"female",12.5,16.1666666666667,17.5,23,23.1666666666667,13.6666666666667,19,18.5,21.5,23.8333333333333
"female",15.5,20.5,17.6666666666667,17,24,15,20.5,17.8333333333333,17,23.1666666666667
"male",17.5,15.6666666666667,14,19.6666666666667,19.8333333333333,18,15.1666666666667,12.5,15.6666666666667,19.6666666666667
"female",10.3333333333333,22.8333333333333,16.8333333333333,24.5,24.3333333333333,11.1666666666667,24,17.3333333333333,21.1666666666667,24.5
"female",18.8333333333333,15.1666666666667,15.1666666666667,18.6666666666667,18,17.8333333333333,16,15,19.1666666666667,19.1666666666667
"female",16,19,20.3333333333333,16.8333333333333,19,14.3333333333333,18.1666666666667,18.1666666666667,18,23
"female",13.6666666666667,15.3333333333333,20.8333333333333,17.1666666666667,20,15.3333333333333,11.5,13.1666666666667,16.8333333333333,19.5
"female",18.8333333333333,15.3333333333333,13.6666666666667,14,14.5,13.6666666666667,19.5,17.1666666666667,14.5,20
"male",14.1666666666667,17.6666666666667,21.8333333333333,18.3333333333333,18,11.5,18.3333333333333,20.6666666666667,18.8333333333333,21.5
"female",18.8333333333333,22,18.8333333333333,15.8333333333333,25.1666666666667,12,20,17.8333333333333,21.8333333333333,26
"female",14.8333333333333,18.6666666666667,18.5,20.6666666666667,15,13,17.8333333333333,16.6666666666667,23.3333333333333,18.3333333333333
"male",12.3333333333333,14.5,18,19.5,15.3333333333333,7.33333333333333,13.5,12.6666666666667,25,16.5
"female",11.6666666666667,23.8333333333333,25.3333333333333,18,22.6666666666667,17.3333333333333,20.6666666666667,18.5,16.3333333333333,22
"female",14.8333333333333,21.3333333333333,13.6666666666667,19.3333333333333,16.8333333333333,14.8333333333333,20,13.8333333333333,15.5,17.5
"female",11,17.8333333333333,24.1666666666667,23,18.8333333333333,17,16.5,18.1666666666667,21.6666666666667,19.5
"male",12.1666666666667,23.3333333333333,23.5,17.6666666666667,17.5,10,26.6666666666667,27.3333333333333,17.5,26.3333333333333
"female",9.66666666666667,23.8333333333333,23.1666666666667,23.5,26,11.1666666666667,24.3333333333333,20.1666666666667,21.1666666666667,26
"female",17.8333333333333,15.3333333333333,15.1666666666667,17.6666666666667,20.3333333333333,20.8333333333333,15,11.3333333333333,22.6666666666667,22
"female",13,15.6666666666667,19,18.5,21.6666666666667,11.3333333333333,21,18.1666666666667,21,23
"male",12.8333333333333,19.6666666666667,17,19.1666666666667,16.3333333333333,13.1666666666667,16.5,14.1666666666667,20.6666666666667,14.8333333333333
"female",15.8333333333333,13.6666666666667,19.5,18.8333333333333,19,12.8333333333333,14,15.5,21,21.6666666666667
"female",17.6666666666667,22.6666666666667,18.3333333333333,22.3333333333333,23,10.3333333333333,23.6666666666667,18.6666666666667,22.3333333333333,30
"male",15.6666666666667,18.6666666666667,13.1666666666667,14.1666666666667,22.3333333333333,15.1666666666667,14.1666666666667,14.5,14.1666666666667,23.5
"female",12.6666666666667,24.1666666666667,20.6666666666667,16.5,21.5,11.8333333333333,29.3333333333333,25.5,17.5,26
"male",8.33333333333333,23.6666666666667,18,18.8333333333333,22.5,11,25.5,15.1666666666667,20.5,21.6666666666667
"female",15.5,18.8333333333333,18.1666666666667,19.6666666666667,24,21.5,14.5,14.8333333333333,16.3333333333333,17.6666666666667
"male",18.8333333333333,17,17.3333333333333,16.3333333333333,14.3333333333333,14.8333333333333,21.1666666666667,17.5,26,14.1666666666667
"female",17.1666666666667,12.8333333333333,16.6666666666667,22.8333333333333,17.8333333333333,12.5,14.8333333333333,18,23.8333333333333,19.3333333333333
"male",19.5,19.6666666666667,16.3333333333333,17.1666666666667,18,13.8333333333333,26.5,14.6666666666667,19,19.5
"female",11.8333333333333,22,20.1666666666667,17.1666666666667,16.1666666666667,12.6666666666667,26.6666666666667,19.1666666666667,14.3333333333333,21.5
"female",14,23.3333333333333,19.6666666666667,27.3333333333333,23,13.3333333333333,22.8333333333333,22.8333333333333,24.8333333333333,21.6666666666667
"female",10,19.5,22.6666666666667,18.5,26.6666666666667,7.83333333333333,21,22.6666666666667,23,30.8333333333333
"female",17.3333333333333,19,17.5,18.6666666666667,18,11,18.8333333333333,17.1666666666667,23.1666666666667,18.5
"male",10,19.6666666666667,15.5,19,19.1666666666667,8.16666666666667,19.3333333333333,13.5,19.8333333333333,18.3333333333333
"female",11.1666666666667,14.3333333333333,14.1666666666667,19.8333333333333,25,10,19.6666666666667,15.5,18.5,25
"male",14,16.3333333333333,17.1666666666667,19.5,17.3333333333333,11.6666666666667,14.6666666666667,12.8333333333333,20.3333333333333,16
"male",16.8333333333333,15.1666666666667,17.6666666666667,19.6666666666667,18.8333333333333,18.3333333333333,16.1666666666667,20,20.3333333333333,17.6666666666667
"male",18,19.8333333333333,16.6666666666667,13.6666666666667,12.8333333333333,11.5,16.5,12.5,21.5,19
"male",17.1666666666667,17.6666666666667,18.1666666666667,17.6666666666667,19.3333333333333,11.8333333333333,20.5,17.8333333333333,21.1666666666667,23.5
"female",13.5,15.3333333333333,18.6666666666667,21,20.3333333333333,13.8333333333333,19.6666666666667,16,18.5,23.6666666666667
"female",12.3333333333333,19.3333333333333,17.3333333333333,20.3333333333333,23.3333333333333,13.6666666666667,17.8333333333333,19.6666666666667,22.6666666666667,25.3333333333333
"male",9.33333333333333,19,19.3333333333333,19.1666666666667,23.1666666666667,7.66666666666667,16.6666666666667,13.1666666666667,20.1666666666667,23
"female",11.1666666666667,12.8333333333333,13.8333333333333,21.5,19.1666666666667,7.83333333333333,17.6666666666667,19.8333333333333,24.1666666666667,25.3333333333333
"female",15,24.3333333333333,22.8333333333333,17.6666666666667,21.6666666666667,12.3333333333333,21.5,22.1666666666667,19.6666666666667,24.5
"male",12.1666666666667,17.1666666666667,24.3333333333333,17.8333333333333,17.3333333333333,10.1666666666667,11.6666666666667,15.5,20,15.5
"male",14,15.8333333333333,14.8333333333333,19.5,20,10.3333333333333,17.1666666666667,10,24.3333333333333,24.1666666666667
"female",11.6666666666667,20.6666666666667,18.3333333333333,19.6666666666667,21.5,15.1666666666667,15.6666666666667,17,19.6666666666667,18.5
"male",16,16.1666666666667,14.6666666666667,17.1666666666667,24.1666666666667,15.8333333333333,15.3333333333333,13.8333333333333,15.6666666666667,22.5
"female",18.5,15.6666666666667,16,21.5,19.6666666666667,17.8333333333333,14.1666666666667,18.1666666666667,26.6666666666667,21.6666666666667
"male",12,16.6666666666667,22.8333333333333,25.3333333333333,16.5,13.5,20.3333333333333,20.5,27.3333333333333,19.8333333333333
"female",16.8333333333333,18.1666666666667,26.1666666666667,25.6666666666667,20,18,19.1666666666667,20.6666666666667,20.8333333333333,21
"male",11.6666666666667,16.6666666666667,14,20.8333333333333,19.6666666666667,5.16666666666667,18.3333333333333,17.3333333333333,28.5,28.8333333333333
"female",13.5,7.83333333333333,8.66666666666667,23.8333333333333,21,10.8333333333333,10.3333333333333,10,25.1666666666667,25.3333333333333
"female",13,6.33333333333333,16,22.1666666666667,17.6666666666667,14.6666666666667,11.3333333333333,13.8333333333333,21,20.8333333333333
"female",6.66666666666667,16.8333333333333,21.5,18.8333333333333,24.1666666666667,9.16666666666667,19,18.6666666666667,21,23.5
"female",11.5,12.1666666666667,14.1666666666667,21.5,23.5,13.8333333333333,14,12.5,16.5,23
"female",16,10.3333333333333,18.1666666666667,23.1666666666667,22.3333333333333,21,10.5,13.3333333333333,24.8333333333333,18.6666666666667
"male",8.33333333333333,14.5,19,23.8333333333333,20.6666666666667,10,16.5,13.8333333333333,23.5,20.1666666666667
"female",19.6666666666667,25.3333333333333,23.8333333333333,15.1666666666667,16.5,23.8333333333333,25.8333333333333,24.1666666666667,14.8333333333333,19.8333333333333
"female",14.3333333333333,14.8333333333333,15,17.6666666666667,22.6666666666667,9.83333333333333,13.6666666666667,14.8333333333333,20.8333333333333,15.8333333333333
"female",15.5,17.3333333333333,24.3333333333333,14.6666666666667,20.3333333333333,13,18.6666666666667,16.3333333333333,17.5,23.8333333333333
"female",14.6666666666667,22.1666666666667,19.6666666666667,17.8333333333333,19.3333333333333,13.1666666666667,18.5,12.1666666666667,16.6666666666667,18.1666666666667
"female",15.6666666666667,18.3333333333333,21.3333333333333,19.6666666666667,21.3333333333333,14.8333333333333,15.8333333333333,17.8333333333333,18.5,25
"male",12.5,14.1666666666667,18.1666666666667,15.6666666666667,21.6666666666667,9.83333333333333,13.8333333333333,17.8333333333333,22.8333333333333,25.8333333333333
"female",15,21.1666666666667,22,16.6666666666667,19.8333333333333,13.6666666666667,25.1666666666667,22,21.5,24.8333333333333
"male",16.1666666666667,20.6666666666667,18,20.8333333333333,20.1666666666667,13.1666666666667,20.3333333333333,15.3333333333333,21.8333333333333,23
"female",13,26,24,18,23.1666666666667,14.1666666666667,25.3333333333333,20.6666666666667,25.6666666666667,27.5
"female",17.5,20.3333333333333,19.6666666666667,19.1666666666667,25.5,16.3333333333333,15.1666666666667,12.6666666666667,18.3333333333333,21.8333333333333
"female",7.66666666666667,21.3333333333333,22.1666666666667,21.3333333333333,22.3333333333333,7.5,24.1666666666667,22.5,22.8333333333333,26.5
"female",14.3333333333333,22,15.6666666666667,13.3333333333333,21.6666666666667,10.5,19.5,15.6666666666667,17.5,22.6666666666667
"female",15.5,13.8333333333333,20.1666666666667,26.1666666666667,22,9.66666666666667,18,22.6666666666667,26.1666666666667,24.6666666666667
"female",14.1666666666667,19.1666666666667,20.3333333333333,21.5,23.6666666666667,8.5,21,19.3333333333333,27.8333333333333,25.8333333333333
"male",13.8333333333333,18.6666666666667,16.3333333333333,17.3333333333333,19.1666666666667,9.83333333333333,25,17.3333333333333,23,24.8333333333333
"female",14,17.1666666666667,16.6666666666667,16.5,24.3333333333333,13.1666666666667,18.3333333333333,16.8333333333333,16.3333333333333,24.8333333333333
"male",4.66666666666667,20.8333333333333,16.6666666666667,22,28.1666666666667,6.16666666666667,17.3333333333333,15.8333333333333,28.3333333333333,22.5
"male",14.5,13.1666666666667,12.6666666666667,19.3333333333333,16.8333333333333,10.6666666666667,17.6666666666667,13.6666666666667,24.1666666666667,20.8333333333333
"male",17.3333333333333,17.8333333333333,19.1666666666667,16.5,22.3333333333333,23.8333333333333,11.3333333333333,16.1666666666667,12.1666666666667,24.3333333333333
"female",20.5,14.1666666666667,13.6666666666667,28,16.1666666666667,17.1666666666667,16.5,13.6666666666667,21.3333333333333,20.3333333333333
"male",13.8333333333333,18.5,14.3333333333333,18.1666666666667,20.1666666666667,14.3333333333333,22.6666666666667,18.1666666666667,15,21
"male",18.5,15.6666666666667,12.8333333333333,19.1666666666667,17.8333333333333,16,17.8333333333333,10,17.8333333333333,19.6666666666667
"male",14.6666666666667,11.3333333333333,16,20.5,22,13.5,15,17.1666666666667,22,23.6666666666667
"female",12,19.5,17.1666666666667,25.6666666666667,25.3333333333333,10.5,20.6666666666667,17.5,27,26.6666666666667
"male",13.5,19.8333333333333,24.5,19,14.6666666666667,13.8333333333333,17,18.1666666666667,15.5,16.3333333333333
"female",23.8333333333333,18.5,25,15.6666666666667,17.6666666666667,15.5,20.6666666666667,22.8333333333333,16.8333333333333,23.5
"male",8.16666666666667,20.5,23.5,18.6666666666667,23,11.3333333333333,26.1666666666667,23.6666666666667,20.3333333333333,23.6666666666667
"female",15,13.3333333333333,22.3333333333333,19.8333333333333,23.3333333333333,12.5,15.5,22,22.3333333333333,26.1666666666667
"female",12.8333333333333,19.6666666666667,23,23.8333333333333,21.1666666666667,13.6666666666667,23.6666666666667,18.6666666666667,21,22.8333333333333
"female",20.8333333333333,15.5,18.5,15.8333333333333,25,14.5,18.8333333333333,20.1666666666667,22.8333333333333,28.5
"female",9.16666666666667,22.5,20.1666666666667,19,23.1666666666667,16.1666666666667,12.6666666666667,12.5,22.3333333333333,17.1666666666667
"female",12.8333333333333,8.83333333333333,12.8333333333333,21,22.6666666666667,7.83333333333333,16.3333333333333,15.3333333333333,25.8333333333333,27.1666666666667
"male",13.6666666666667,15.1666666666667,16.5,20.3333333333333,21,12.3333333333333,13.1666666666667,14.3333333333333,22.3333333333333,16.6666666666667
"female",17.5,11.5,17.8333333333333,26.1666666666667,24.8333333333333,17.6666666666667,8.16666666666667,14.3333333333333,24.3333333333333,23.6666666666667
"male",18.8333333333333,17,23.6666666666667,16.3333333333333,17.3333333333333,14.6666666666667,19,22.8333333333333,17.5,19.5
"female",13.3333333333333,21.5,19.1666666666667,14.3333333333333,20,15.8333333333333,21,18.1666666666667,13.3333333333333,19.3333333333333
"female",5.33333333333333,24.8333333333333,23,22.5,22.6666666666667,10.1666666666667,23.8333333333333,19.1666666666667,20.1666666666667,18.6666666666667
"female",16.5,20.6666666666667,16.5,21,21.5,18.1666666666667,18.5,19,19.3333333333333,22.6666666666667
"female",17.3333333333333,21.6666666666667,20.6666666666667,18.6666666666667,17.3333333333333,10.6666666666667,24.6666666666667,19.1666666666667,20.3333333333333,19.3333333333333
"female",9.5,19.1666666666667,18.8333333333333,24.5,26.8333333333333,3.83333333333333,20,20.6666666666667,27.1666666666667,27
"female",15.1666666666667,18,13,18.3333333333333,21.6666666666667,11.3333333333333,22,14.1666666666667,21.6666666666667,24.1666666666667
"female",14.5,17.1666666666667,18.8333333333333,21.3333333333333,21,17.3333333333333,17.1666666666667,17.8333333333333,18.8333333333333,20
"female",18,23,18.6666666666667,15.3333333333333,16,19.3333333333333,23.6666666666667,18.3333333333333,17,20
"female",9.33333333333333,17.8333333333333,21.6666666666667,24.8333333333333,24.1666666666667,4.33333333333333,19.3333333333333,22,27.6666666666667,27.5
"female",15.8333333333333,11.5,13,22.1666666666667,20.5,17.3333333333333,7.16666666666667,11.8333333333333,21,25.3333333333333
"female",16.6666666666667,15,21.1666666666667,21.3333333333333,22.3333333333333,10.3333333333333,19.5,14.8333333333333,14.1666666666667,25.8333333333333
"male",13.6666666666667,19.1666666666667,14.1666666666667,16.3333333333333,19.8333333333333,17.1666666666667,18.5,16.1666666666667,19,19.3333333333333
"female",12.8333333333333,18.8333333333333,15.6666666666667,18.5,25.1666666666667,9,24.8333333333333,14.1666666666667,19.6666666666667,30.5
"female",13.3333333333333,17.6666666666667,24.8333333333333,17.5,15.1666666666667,18,13.5,20.5,20.3333333333333,19.1666666666667
"female",9.33333333333333,19.8333333333333,20.8333333333333,16.1666666666667,24.5,8.16666666666667,16.8333333333333,10.8333333333333,23.6666666666667,25.1666666666667
"male",11.5,21.3333333333333,13.3333333333333,12.1666666666667,15.8333333333333,10.3333333333333,23,18.5,15.1666666666667,25.6666666666667
"female",12.3333333333333,14.8333333333333,21.8333333333333,22.3333333333333,14,13.6666666666667,16.5,19.6666666666667,21.6666666666667,15.8333333333333
"female",13.5,12.8333333333333,14.3333333333333,16.5,22,15.1666666666667,14.1666666666667,14,15.8333333333333,18.6666666666667
"male",14.5,22.6666666666667,15.3333333333333,15.1666666666667,19.1666666666667,13.6666666666667,22.6666666666667,13.8333333333333,18.6666666666667,23
"female",19.5,24,22.1666666666667,13,17.1666666666667,16.8333333333333,21,17.1666666666667,13.1666666666667,18.5
"female",16.5,16,14.1666666666667,19.8333333333333,15.5,11.8333333333333,17.6666666666667,16.1666666666667,17.8333333333333,28.1666666666667
"male",11,12.1666666666667,21.3333333333333,16.8333333333333,18.3333333333333,12.5,12,20.5,24.8333333333333,19
"male",12.6666666666667,20.3333333333333,13.3333333333333,18.6666666666667,24.3333333333333,14,22.5,13.6666666666667,20.3333333333333,26.1666666666667
"male",13.1666666666667,18.8333333333333,15,17.3333333333333,16.5,11.6666666666667,18.1666666666667,8.5,21.5,9.5
"female",15.1666666666667,13.3333333333333,17.5,18.1666666666667,22.3333333333333,17,17.6666666666667,16.1666666666667,16.1666666666667,22.5
"female",15,14.8333333333333,16.3333333333333,19,15.1666666666667,17,16.1666666666667,16.3333333333333,21.3333333333333,15.6666666666667
"male",16.6666666666667,17.1666666666667,22.1666666666667,20.1666666666667,14,12.6666666666667,16.6666666666667,17.1666666666667,23.1666666666667,17.3333333333333
"female",14.8333333333333,12.1666666666667,15.8333333333333,21.1666666666667,18.1666666666667,12.3333333333333,15,16.1666666666667,24.8333333333333,21.6666666666667
"female",14.1666666666667,12.6666666666667,17,24.1666666666667,19.8333333333333,15.8333333333333,15.6666666666667,14.1666666666667,13,18.1666666666667
"female",19.6666666666667,12.5,17.1666666666667,19.8333333333333,16.8333333333333,19.6666666666667,20.1666666666667,16.1666666666667,18.1666666666667,13.3333333333333
"female",14.1666666666667,12.3333333333333,20.1666666666667,19.8333333333333,20,10,15.6666666666667,15.8333333333333,21,25.5
"female",7.33333333333333,7.66666666666667,18.8333333333333,25.3333333333333,19.5,10.1666666666667,13,20.6666666666667,28.3333333333333,16.8333333333333
"female",13.8333333333333,18,18.8333333333333,21.1666666666667,25.3333333333333,17.5,17.1666666666667,16.1666666666667,18.3333333333333,20.8333333333333
"female",15.1666666666667,13,13.5,19,17.3333333333333,13.6666666666667,18,14.5,18.6666666666667,21
"female",20.8333333333333,19.8333333333333,13.6666666666667,13.8333333333333,24.5,20.6666666666667,12.1666666666667,9.33333333333333,18.5,19
"male",15.6666666666667,13.3333333333333,15.3333333333333,22.1666666666667,17.3333333333333,22.8333333333333,11.5,17,19.8333333333333,16
"female",16.6666666666667,18.5,13.6666666666667,14.3333333333333,20.8333333333333,14,20.1666666666667,16,13,23.3333333333333
"female",16.1666666666667,13.1666666666667,17.6666666666667,21,21.6666666666667,17.3333333333333,11.5,19,21.6666666666667,21.1666666666667
"male",13.3333333333333,21.8333333333333,19.6666666666667,20.6666666666667,23.3333333333333,9.5,22.5,17.8333333333333,25.8333333333333,25.5
"male",17.5,21.1666666666667,18,13,20,19,23.5,21.6666666666667,14.8333333333333,22.6666666666667
"female",22.6666666666667,15.8333333333333,23.6666666666667,18.1666666666667,10.8333333333333,13.1666666666667,23.3333333333333,19.3333333333333,13.6666666666667,18.6666666666667
"male",17.8333333333333,12.8333333333333,15.3333333333333,17.5,19.8333333333333,12,16.1666666666667,17,22.6666666666667,23.6666666666667
"male",11.3333333333333,15.8333333333333,16.3333333333333,17.6666666666667,22.3333333333333,21.8333333333333,10.6666666666667,18.8333333333333,11.5,17.1666666666667
"male",9.33333333333333,18.6666666666667,18.1666666666667,21.5,21.6666666666667,4,17.8333333333333,11.3333333333333,22.3333333333333,26.5
"female",11.1666666666667,14,17.6666666666667,23.6666666666667,21.3333333333333,7.83333333333333,16.6666666666667,20.5,23.8333333333333,25.3333333333333
"male",14.3333333333333,14,11.5,20,10,13.3333333333333,15.6666666666667,11.3333333333333,20.8333333333333,14.3333333333333
"male",13.8333333333333,15.5,16.1666666666667,18.5,21.1666666666667,12.6666666666667,12.5,12.5,20.5,20.6666666666667
"male",15.3333333333333,21.1666666666667,18,11.5,14,7.33333333333333,28.3333333333333,20.5,19.6666666666667,23.8333333333333
"male",9.66666666666667,11.1666666666667,12.5,21.1666666666667,20.6666666666667,9,14.3333333333333,12,16.3333333333333,21.5
"male",18,19.3333333333333,13.8333333333333,20.5,20.5,13.1666666666667,18.5,11,22.1666666666667,21.3333333333333
"male",14.8333333333333,16.6666666666667,19.3333333333333,15.5,20.6666666666667,11.3333333333333,13.1666666666667,11.6666666666667,19.1666666666667,23
"male",14.3333333333333,17.5,19.3333333333333,19.5,19.1666666666667,11.6666666666667,15.8333333333333,15.5,18.5,24.5
"male",23.8333333333333,13.6666666666667,12.5,16.1666666666667,17.1666666666667,15.6666666666667,24.5,19,20.8333333333333,23.8333333333333
"male",12.5,12.1666666666667,15.1666666666667,20.3333333333333,17.5,9.33333333333333,12.3333333333333,15,23.1666666666667,19.5
"male",13.5,19,14.3333333333333,16.1666666666667,18.1666666666667,6,22,16,21.8333333333333,28.3333333333333
"male",14.5,22.1666666666667,13.3333333333333,20.6666666666667,16.5,12.1666666666667,25.8333333333333,17.8333333333333,21.5,20.5
"male",9.16666666666667,20.5,21.1666666666667,18.6666666666667,24,4.5,23.5,20,25.5,29.1666666666667
"male",14.3333333333333,19.3333333333333,25,21.8333333333333,15.1666666666667,9.83333333333333,24.3333333333333,23.1666666666667,20,20
"male",22.8333333333333,10.1666666666667,12.5,16.5,15.3333333333333,20.1666666666667,14.3333333333333,14.3333333333333,16.6666666666667,20.1666666666667
"male",11.6666666666667,22.6666666666667,19.8333333333333,24.3333333333333,16.1666666666667,9.16666666666667,20,18.6666666666667,25.8333333333333,19.5
"male",7.83333333333333,23.5,16.5,12.6666666666667,23.6666666666667,8.33333333333333,24.3333333333333,14,13.5,23.1666666666667
"male",15.3333333333333,20.1666666666667,17,22.3333333333333,19.1666666666667,12.5,19.5,16,22.6666666666667,20.3333333333333
"male",16.1666666666667,23.5,23.1666666666667,21.1666666666667,22.5,14.3333333333333,21.5,16,13.3333333333333,19.8333333333333
"male",16.3333333333333,22.3333333333333,18.1666666666667,12,16.3333333333333,4.83333333333333,29.3333333333333,20.5,24.1666666666667,15.6666666666667
"male",11.3333333333333,23.5,21,16.5,17.5,11.8333333333333,25,20.6666666666667,19,20.1666666666667
"male",14.3333333333333,13.5,20.1666666666667,15.1666666666667,11.6666666666667,9.33333333333333,13.8333333333333,11.1666666666667,22.6666666666667,13.5
"male",12.8333333333333,16,16.1666666666667,18.8333333333333,16.8333333333333,9.5,22.3333333333333,20.5,20.5,24.3333333333333
"male",4.33333333333333,23.1666666666667,18.6666666666667,18.1666666666667,24.5,5.16666666666667,23.3333333333333,16.1666666666667,20.6666666666667,25.6666666666667
"male",10.8333333333333,18.6666666666667,17.5,20,20.8333333333333,9.33333333333333,23,19.8333333333333,23.8333333333333,22.5
"male",10,17.8333333333333,16,19.8333333333333,24.3333333333333,8.83333333333333,20.5,16.1666666666667,18.5,25
"male",12,17.3333333333333,18.3333333333333,20.6666666666667,19,9.66666666666667,19.3333333333333,14.8333333333333,18.5,22.3333333333333
"male",12,25.8333333333333,28.5,22.3333333333333,17.5,4.83333333333333,24.3333333333333,25.8333333333333,23.5,23.8333333333333
"male",4.83333333333333,21.3333333333333,22.5,23.5,24.3333333333333,7.33333333333333,15.5,12.6666666666667,24.1666666666667,28.5
"male",10.8333333333333,16.6666666666667,15,25.8333333333333,25.8333333333333,10.5,16,8.16666666666667,18.5,26.6666666666667
"male",15.8333333333333,15.5,8.5,19.8333333333333,18.6666666666667,19.5,14,10.8333333333333,19.5,17.6666666666667
"male",12.6666666666667,20.5,19.1666666666667,20.3333333333333,22.6666666666667,22.1666666666667,20.5,15.5,11.8333333333333,13.1666666666667
"male",10.6666666666667,26.8333333333333,21.8333333333333,19,24.5,10.1666666666667,25,18.8333333333333,16.6666666666667,24.1666666666667
"male",15.1666666666667,20.5,18.8333333333333,17.3333333333333,18.5,15.3333333333333,23,20.3333333333333,18.5,13
"male",10.1666666666667,25.3333333333333,22.5,17,26,8.5,25.3333333333333,22,19.1666666666667,26.3333333333333
"male",12.8333333333333,12.6666666666667,12.8333333333333,22.1666666666667,19.8333333333333,12.8333333333333,12.5,11.1666666666667,22.5,20.3333333333333
"male",8.16666666666667,21.3333333333333,18.5,20.5,26,10.3333333333333,20,17,23.6666666666667,24.6666666666667
"male",14,22.6666666666667,18.3333333333333,12.3333333333333,20.1666666666667,14.3333333333333,21,16.8333333333333,14.6666666666667,21.8333333333333
"female",17.6666666666667,18.8333333333333,21.8333333333333,18.8333333333333,17.8333333333333,16,22.8333333333333,26.5,21.5,23.8333333333333
"male",15.5,22.5,24,18.3333333333333,17.8333333333333,10.1666666666667,23.6666666666667,22.6666666666667,23.6666666666667,19.8333333333333
"male",15.1666666666667,16.8333333333333,19.5,15.3333333333333,23.3333333333333,13.8333333333333,21.8333333333333,16.8333333333333,18.3333333333333,26
"male",15.1666666666667,16.3333333333333,18,18.1666666666667,22,13.6666666666667,22,17.6666666666667,19,25.3333333333333
"male",12.5,21.8333333333333,20.5,17.8333333333333,21.5,15.3333333333333,8.16666666666667,17.6666666666667,13.3333333333333,23.3333333333333
"male",12,13,16.3333333333333,8,22.8333333333333,17.5,11.6666666666667,16.6666666666667,15.5,14.8333333333333
"female",20.8333333333333,22.3333333333333,16,21.6666666666667,12.6666666666667,19.6666666666667,21.8333333333333,17.3333333333333,19.8333333333333,17.1666666666667
"male",14.3333333333333,10.5,21.1666666666667,14,13.1666666666667,17.8333333333333,14.6666666666667,21.5,16.3333333333333,14.3333333333333
"female",16.6666666666667,18.1666666666667,18.8333333333333,18.1666666666667,18.3333333333333,12.1666666666667,16,15.6666666666667,20,24.1666666666667
"female",20.5,20.8333333333333,25.3333333333333,14.8333333333333,21.6666666666667,17.6666666666667,20.1666666666667,22.5,16.5,21.1666666666667
"male",12.5,19.8333333333333,16.1666666666667,18.5,22.6666666666667,17.1666666666667,17.8333333333333,15,10,16.3333333333333
"female",17.5,20.3333333333333,21,21.5,19.5,17.5,15.6666666666667,16.6666666666667,26.6666666666667,26.1666666666667
"male",18.5,17,21.5,15.8333333333333,18.6666666666667,12.5,24,19.8333333333333,12.3333333333333,15.6666666666667
"female",14.6666666666667,16.6666666666667,14.8333333333333,21,18,9,22.5,15.6666666666667,23,24.1666666666667
"male",13.8333333333333,18.5,16.1666666666667,19,19.1666666666667,18.3333333333333,24.5,15.8333333333333,11,14.1666666666667
